iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
26,3140.060,20,20,210191850.596,1.105586,2019.693019,476.636740,1962.645488,54204640.982
27,3273.328,20,20,210191638.376,1.105549,2262.742947,386.254898,2229.531969,54204949.857
28,3406.639,20,20,210191456.407,1.105532,1765.333132,408.607048,1717.393766,54204594.202
29,3540.000,20,20,210191298.042,1.105500,1961.348024,331.073798,1933.203613,54204697.129
30,3673.595,20,20,210191161.182,1.105497,1546.006321,352.793758,1505.214970,54204782.679
31,3807.065,20,20,210191041.248,1.105468,1712.274398,283.382228,1688.661638,54205062.548
32,3940.375,20,20,210190936.893,1.105464,1367.104396,307.802296,1332.003069,54204604.988
33,4073.784,20,20,210190844.897,1.105437,1462.668854,244.243908,1442.132133,54204538.276
34,4207.134,20,20,210190764.331,1.105445,1224.483924,270.119979,1194.318248,54204844.750
35,4340.476,20,20,210190692.900,1.105419,1300.032992,213.240157,1282.425209,54204829.519
36,4473.700,20,20,210190629.986,1.105425,1099.397685,238.784472,1073.152946,54204710.807
37,4606.900,20,20,210190573.917,1.105402,1151.990359,189.092041,1136.365252,54204728.796
38,4740.332,20,20,210190524.283,1.105411,1003.091200,212.092210,980.412592,54204738.108
39,4873.595,20,20,210190479.905,1.105390,1003.488003,168.823669,989.184888,54204792.598
40,5007.136,20,20,210190440.430,1.105399,928.359872,189.366508,908.841228,54204764.183
41,5140.577,20,20,210190405.013,1.105381,877.443350,151.735763,864.223982,54204721.046
42,5274.076,20,20,210190373.355,1.105389,877.327193,169.636386,860.770876,54204742.690
43,5407.565,20,20,210190344.867,1.105374,747.669144,136.157710,735.166802,54204754.123
44,5540.924,20,20,210190319.282,1.105381,832.579246,152.497477,818.494179,54204810.850
45,5674.140,20,20,210190296.179,1.105368,653.978083,123.030788,642.301143,54204682.731
46,5807.404,20,20,210190275.389,1.105374,767.042732,137.688180,754.583672,54204756.756
47,5940.631,20,20,210190256.469,1.105365,675.211905,111.636431,665.919232,54204766.689
48,6073.942,20,20,210190239.426,1.105367,693.692011,124.838683,682.366404,54204805.649
49,6207.318,20,20,210190224.022,1.105361,498.422139,102.109274,487.850720,54204597.118
50,6340.840,20,20,210190210.157,1.105363,573.732686,113.633794,562.366922,54204721.941
51,6474.183,20,20,210190197.512,1.105357,447.286794,93.431987,437.419639,54204604.918
52,6607.460,20,20,210190186.048,1.105360,527.606516,103.814358,517.292195,54204761.595
53,6740.852,20,20,210190175.556,1.105355,401.142531,85.459756,391.933617,54204663.772
54,6874.170,20,20,210190165.997,1.105356,508.195643,95.334210,499.173517,54204652.336
55,7007.395,20,20,210190157.224,1.105353,354.264788,78.584756,345.438817,54204661.905
56,7140.773,20,20,210190149.215,1.105353,483.831210,87.799561,475.798147,54204628.763
57,7274.140,20,20,210190141.842,1.105351,314.703607,72.682217,306.195453,54204649.675
58,7407.627,20,20,210190135.151,1.105351,376.457728,81.050405,367.629233,54204657.037
59,7541.317,20,20,210190128.965,1.105349,285.899972,67.439882,277.832065,54204642.983
60,7674.457,20,20,210190123.301,1.105349,341.053412,75.157404,332.669197,54204657.984
61,7807.703,20,20,210190118.050,1.105347,261.675645,62.624387,254.071504,54204649.095
62,7941.027,20,20,210190113.229,1.105348,311.295721,69.770523,303.376169,54204647.869
63,8074.509,20,20,210190108.745,1.105346,240.458384,59.087373,233.085643,54204653.418
64,8207.755,20,20,210190104.618,1.105347,285.431609,65.018575,277.927668,54204652.539
65,8341.115,20,20,210190100.772,1.105344,221.149321,54.446068,214.342361,54204648.417
66,8474.559,20,20,210190097.222,1.105345,264.199043,60.781001,257.112435,54204650.467
