iter,time,#cg,#ls,obj,test_loss,|G|,|G_U|,|G_V|,loss
33,193.068,20,0,661757.147,0.859177,170.594546,101.079884,137.424002,290667.132
34,199.315,20,0,661699.906,0.859047,175.818382,93.661287,148.794041,290160.535
35,205.670,20,0,661647.187,0.858956,154.845690,93.123481,123.714207,289653.644
36,211.895,20,0,661599.781,0.858846,160.319641,86.101103,135.236782,289202.938
37,218.302,20,0,661555.990,0.858773,144.841046,85.610847,116.831980,288758.938
38,225.283,20,0,661516.230,0.858679,148.967138,79.300202,126.105853,288358.149
39,231.728,20,0,661479.404,0.858622,136.490993,79.107537,111.228542,287967.683
40,238.049,20,0,661445.453,0.858533,155.788579,72.659650,137.806592,287602.970
41,244.841,20,0,661413.761,0.858502,141.495676,74.094009,120.545030,287264.184
42,251.083,20,0,661384.797,0.858418,123.582568,67.666955,103.410997,286926.318
43,257.322,20,0,661358.047,0.858382,118.278566,67.591541,97.062880,286622.278
44,263.433,20,0,661333.420,0.858326,114.401624,63.229457,95.340271,286339.564
45,269.665,20,0,661310.478,0.858291,108.831405,62.770112,88.905499,286065.575
46,276.009,20,0,661289.254,0.858245,107.838586,58.989236,90.274196,285815.055
47,282.347,20,0,661269.422,0.858212,101.671712,58.379613,83.240362,285567.781
48,288.565,20,0,661251.005,0.858174,101.582497,55.068888,85.360537,285344.957
49,294.957,20,0,661233.756,0.858146,95.661150,54.505298,78.614427,285123.430
50,301.211,20,0,661217.684,0.858114,95.933377,51.570531,80.893098,284924.840
51,307.523,20,0,661202.380,0.858080,108.201855,50.104031,95.902177,284712.017
52,314.023,20,0,661188.101,0.858060,90.148686,48.384630,76.063876,284540.643
53,321.428,20,0,661174.814,0.858037,81.259338,47.783593,65.725247,284358.761
54,329.571,20,0,661162.395,0.858015,85.040327,45.392555,71.912260,284201.209
55,335.916,20,0,661150.707,0.857995,76.708048,45.010348,62.114356,284036.861
56,342.077,20,0,661139.735,0.857978,81.172184,42.694196,69.037158,283896.498
57,348.539,20,0,661129.383,0.857958,72.744064,42.353832,59.142639,283745.559
58,354.735,20,0,661119.641,0.857944,77.534545,40.197979,66.300288,283620.132
59,361.534,20,0,661110.428,0.857925,69.139839,39.886960,56.474310,283481.959
60,367.805,20,0,661101.739,0.857914,74.152872,37.910566,63.729408,283369.579
61,374.125,20,0,661093.505,0.857896,65.908815,37.618096,54.118858,283242.887
62,381.041,20,0,661085.723,0.857887,70.928409,35.807439,61.226355,283141.788
63,387.338,20,0,661078.335,0.857871,63.058081,35.548224,52.083062,283025.650
64,393.450,20,0,661071.338,0.857863,67.779696,33.890140,58.698770,282934.367
65,399.746,20,0,661064.684,0.857848,60.561658,33.674137,50.336537,282827.934
66,405.894,20,0,661058.371,0.857842,64.517797,32.155913,55.933384,282745.095
67,412.215,20,0,661052.362,0.857830,57.548719,32.039432,47.805124,282648.388
68,418.278,20,0,661046.654,0.857824,60.493410,30.630597,52.165306,282572.382
69,424.518,20,0,661041.227,0.857813,52.613357,30.619540,42.785617,282484.921
70,430.842,20,0,661036.062,0.857806,57.879406,29.084473,50.041174,282414.781
71,437.066,20,0,661031.138,0.857797,50.145267,29.155793,40.798131,282334.092
72,443.193,20,0,661026.443,0.857791,55.160421,27.693964,47.704469,282270.528
73,449.398,20,0,661021.962,0.857782,47.754288,27.794442,38.832216,282195.945
74,455.550,20,0,661017.683,0.857777,52.252185,26.401087,45.091834,282137.637
75,461.748,20,0,661013.594,0.857768,45.595257,26.515727,37.092367,282068.691
76,468.273,20,0,661009.681,0.857764,49.940006,25.212843,43.108198,282015.900
77,474.532,20,0,661005.936,0.857756,43.629326,25.357626,35.503647,281952.029
78,480.720,20,0,661002.347,0.857753,47.711733,24.116760,41.167844,281903.672
79,487.767,20,0,660998.908,0.857745,41.806986,24.279229,34.034440,281844.465
80,493.860,20,0,660995.607,0.857742,45.591033,23.106613,39.301739,281800.038
81,500.045,20,0,660992.440,0.857735,40.119983,23.277656,32.676655,281745.071
82,506.314,20,0,660989.395,0.857732,43.605476,22.171808,37.547948,281704.204
83,514.104,20,0,660986.470,0.857725,38.556467,22.345479,31.421023,281653.074
84,521.806,20,0,660983.653,0.857723,41.805641,21.301620,35.971553,281615.367
85,529.512,20,0,660980.945,0.857716,37.104434,21.474264,30.258800,281567.662
86,537.074,20,0,660978.333,0.857715,40.230917,20.485549,34.624688,281532.899
87,544.755,20,0,660975.819,0.857708,35.752430,20.656598,29.181180,281488.174
88,552.657,20,0,660973.390,0.857707,38.841831,19.716349,33.465705,281456.109
89,560.365,20,0,660971.051,0.857700,34.473178,19.894880,28.153042,281414.041
90,567.527,20,0,660968.787,0.857699,37.534765,18.997960,32.371841,281384.474
91,573.857,20,0,660966.604,0.857693,33.267562,19.190740,27.174367,281344.855
92,580.487,20,0,660964.489,0.857692,36.300532,18.331722,31.331718,281317.576
93,586.692,20,0,660962.448,0.857686,32.152803,18.536874,26.271411,281280.188
94,592.866,20,0,660960.466,0.857686,35.180441,17.710161,30.397593,281254.996
95,599.181,20,0,660958.552,0.857680,31.116668,17.925654,25.434582,281219.590
96,605.310,20,0,660956.692,0.857680,34.174605,17.126918,29.573169,281196.311
97,612.286,20,0,660954.893,0.857674,30.148232,17.353467,24.653054,281162.684
98,618.430,20,0,660953.143,0.857674,33.276154,16.577457,28.852908,281141.157
99,624.628,20,0,660951.450,0.857668,29.237079,16.817435,23.916117,281109.145
100,631.421,20,0,660949.800,0.857669,32.482065,16.057702,28.235346,281089.209
