iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
31,217.186,15,20,1891523.394,1.041338,3.213963,0.424609,3.185792,479570.320
32,224.522,8,20,1891523.373,1.041337,3.156272,0.406795,3.129947,479569.506
33,233.107,15,20,1891523.354,1.041338,2.845082,0.370859,2.820807,479570.000
34,239.980,8,20,1891523.336,1.041337,4.343777,0.346384,4.329944,479569.295
35,248.975,16,20,1891523.320,1.041336,2.033420,0.331039,2.006293,479568.607
36,255.781,8,20,1891523.306,1.041337,2.643723,0.317017,2.624646,479569.741
37,264.826,15,20,1891523.293,1.041337,3.344257,0.305249,3.330297,479569.368
38,272.849,8,20,1891523.282,1.041337,2.242620,0.281417,2.224893,479569.004
39,282.627,15,20,1891523.272,1.041336,1.703060,0.267155,1.681976,479568.582
40,290.495,8,20,1891523.263,1.041337,2.180762,0.255552,2.165737,479569.222
41,299.788,15,20,1891523.255,1.041336,1.914885,0.240886,1.899674,479568.706
42,307.174,8,20,1891523.247,1.041336,1.894491,0.228296,1.880686,479568.262
43,316.558,15,20,1891523.240,1.041337,3.209808,0.215256,3.202582,479569.108
44,319.508,8,3,1891523.239,1.041335,0.901585,0.116485,0.894028,479567.519
45,328.284,17,20,1891523.225,1.041348,5.836386,0.762453,5.786369,479579.761
46,330.606,5,3,1891523.218,1.041334,1.620735,0.490422,1.544755,479566.506
47,337.129,3,20,1891523.214,1.041335,0.976244,0.253475,0.942763,479567.163
48,346.224,15,20,1891523.210,1.041336,1.421709,0.181622,1.410060,479568.706
49,354.755,17,20,1891523.207,1.041336,0.838299,0.151101,0.824569,479568.562
50,361.645,9,20,1891523.204,1.041336,1.176127,0.141553,1.167578,479568.638
51,369.973,15,20,1891523.201,1.041336,0.770107,0.131120,0.758862,479568.753
52,376.983,8,20,1891523.199,1.041336,1.064528,0.124855,1.057181,479568.481
53,385.463,15,20,1891523.196,1.041336,0.702438,0.118955,0.692293,479568.707
54,392.355,8,20,1891523.194,1.041336,0.969920,0.115990,0.962960,479568.416
55,401.133,15,20,1891523.193,1.041336,0.640182,0.105822,0.631375,479568.642
56,408.367,8,20,1891523.191,1.041336,0.884565,0.100725,0.878811,479568.339
57,416.697,15,20,1891523.190,1.041336,0.583161,0.096459,0.575128,479568.562
58,423.414,8,20,1891523.188,1.041336,0.808933,0.092295,0.803650,479568.321
59,432.377,15,20,1891523.187,1.041336,0.531611,0.086716,0.524490,479568.503
60,438.879,8,20,1891523.186,1.041336,0.741470,0.082684,0.736846,479568.274
61,447.105,15,20,1891523.185,1.041336,0.484501,0.079565,0.477923,479568.442
62,454.123,8,20,1891523.184,1.041336,0.686137,0.075391,0.681983,479568.263
63,462.938,15,20,1891523.183,1.041336,0.441304,0.070613,0.435618,479568.394
64,469.989,8,20,1891523.182,1.041336,0.661492,0.067786,0.658010,479568.234
65,478.180,15,20,1891523.182,1.041336,0.400424,0.064942,0.395122,479568.347
66,485.738,8,20,1891523.181,1.041335,1.795502,0.080998,1.793674,479567.357
67,490.393,15,1,1891523.181,1.041336,0.488336,0.035903,0.487014,479568.196
68,497.829,9,20,1891523.180,1.041337,0.891395,0.073958,0.888321,479569.056
69,500.359,6,2,1891523.180,1.041335,0.237759,0.054175,0.231505,479567.485
70,507.941,6,20,1891523.179,1.041335,0.864879,0.060984,0.862727,479567.328
71,514.856,15,13,1891523.179,1.041336,0.252335,0.048656,0.247600,479568.158
72,522.800,14,20,1891523.177,1.041335,0.618114,0.121110,0.606133,479567.472
73,530.995,16,13,1891523.176,1.041336,0.194673,0.089651,0.172802,479568.070
74,538.441,9,20,1891523.176,1.041336,0.306339,0.080806,0.295489,479568.314
75,547.603,13,20,1891523.176,1.041335,0.145646,0.066652,0.129500,479567.883
76,555.070,11,20,1891523.176,1.041335,0.213484,0.035770,0.210466,479567.925
77,564.902,17,20,1891523.176,1.041335,0.131241,0.030339,0.127686,479567.944
78,572.856,10,20,1891523.176,1.041335,0.185044,0.025538,0.183274,479567.953
79,582.229,15,20,1891523.176,1.041335,0.170347,0.023445,0.168726,479567.982
80,589.319,9,20,1891523.176,1.041335,0.153727,0.020559,0.152346,479567.981
81,598.907,15,20,1891523.176,1.041335,0.113974,0.018711,0.112427,479567.910
82,606.671,9,20,1891523.175,1.041335,0.138700,0.016758,0.137683,479567.966
83,616.179,15,20,1891523.175,1.041335,0.112046,0.015492,0.110970,479567.925
84,623.446,9,20,1891523.175,1.041335,0.125537,0.014472,0.124700,479567.961
85,632.035,15,20,1891523.175,1.041335,0.220226,0.013960,0.219783,479567.931
86,635.456,10,3,1891523.175,1.041335,0.059031,0.007744,0.058521,479567.886
87,644.607,17,20,1891523.175,1.041336,0.362716,0.035936,0.360931,479568.397
88,648.825,12,3,1891523.175,1.041335,0.102687,0.018357,0.101033,479567.923
89,655.593,7,20,1891523.175,1.041335,0.085213,0.014385,0.083990,479567.919
90,664.230,13,20,1891523.175,1.041335,0.094066,0.011688,0.093337,479567.931
91,672.987,16,20,1891523.175,1.041335,0.071007,0.010984,0.070152,479567.950
92,679.885,9,20,1891523.175,1.041335,0.079397,0.010110,0.078751,479567.970
93,688.223,15,20,1891523.175,1.041335,0.064305,0.009545,0.063592,479567.951
94,695.353,9,20,1891523.175,1.041335,0.070622,0.009115,0.070031,479567.958
95,703.730,14,20,1891523.175,1.041335,0.058713,0.008990,0.058021,479567.947
96,710.144,8,20,1891523.175,1.041335,0.063940,0.008283,0.063401,479567.961
97,718.280,14,20,1891523.175,1.041335,0.053950,0.008018,0.053351,479567.945
98,724.552,8,20,1891523.175,1.041335,0.058457,0.007621,0.057958,479567.957
99,732.223,14,20,1891523.175,1.041335,0.049644,0.007102,0.049133,479567.945
100,739.078,8,20,1891523.175,1.041335,0.053735,0.006822,0.053300,479567.955
