iter,time,#cg,#ls,obj,test_loss,|G|,|G_U|,|G_V|,loss
27,2352.467,19,0,33018870.075,0.925532,21525.417617,6154.442823,20626.837788,29637832.629
28,2449.130,20,0,32851366.115,0.925625,142639.816723,9057.653288,142351.944953,29584035.943
29,2464.116,2,0,32773870.161,0.924855,38055.404807,8105.906117,37182.094092,29505011.844
30,2560.645,20,0,32681606.847,0.925052,46405.846161,6505.440071,45947.598495,29386607.021
31,2657.356,20,0,32606633.980,0.924746,35135.458893,7572.441204,34309.745056,29369267.237
32,2754.277,20,0,32536179.168,0.924985,31249.518593,6206.026315,30627.073802,29275208.504
33,2850.931,20,0,32475057.303,0.924760,33540.038972,6570.991416,32890.063637,29266633.640
34,2947.476,20,0,32414340.048,0.925022,26798.139530,5712.227156,26182.260086,29184147.433
35,3044.037,20,0,32360893.204,0.924862,32791.778575,5837.893235,32267.936790,29179134.061
36,3140.689,20,0,32307029.255,0.925152,24371.169083,5294.918211,23789.025277,29104629.154
37,3237.352,20,0,32259325.456,0.925025,32095.304638,5246.239666,31663.631332,29101655.691
38,3333.883,20,0,32210812.396,0.925345,23309.347228,4682.586436,22834.164151,29033794.688
39,3430.588,20,0,32167752.137,0.925249,31548.377633,4723.619234,31192.748397,29032289.014
40,3527.149,20,0,32123747.200,0.925591,22507.678679,4007.600838,22148.018761,28970069.974
41,3623.718,20,0,32084651.008,0.925518,30859.797870,4437.069470,30539.147648,28969555.244
42,3720.396,20,0,32044550.950,0.925879,21779.089435,3780.459421,21448.469949,28912336.586
43,3816.969,20,0,32008889.541,0.925826,30087.679431,4234.199297,29788.252884,28912530.534
44,3913.657,20,0,31972221.722,0.926202,21133.237908,3620.957752,20820.720676,28859765.597
45,4010.279,20,0,31939574.897,0.926166,29281.377232,4061.779663,28998.293029,28860449.098
46,4106.841,20,0,31905954.943,0.926553,20552.455705,3478.077767,20256.021588,28811698.648
47,4203.776,20,0,31875976.833,0.926533,28454.934326,3907.433404,28185.373009,28812719.201
48,4300.459,20,0,31845078.037,0.926927,20033.151940,3346.660468,19751.633865,28767597.948
49,4397.029,20,0,31817475.473,0.926921,27619.615342,3765.020294,27361.794053,28768839.477
50,4493.755,20,0,31789014.745,0.927319,19571.785264,3225.314214,19304.199715,28727009.897
51,4590.348,20,0,31763535.388,0.927326,26783.798990,3632.466891,26536.334951,28728386.354
52,4686.927,20,0,31737264.115,0.927725,19165.816224,3113.625183,18911.209632,28689546.670
53,4783.794,20,0,31713688.284,0.927744,25954.955568,3508.454010,25716.735193,28690992.478
54,4880.230,20,0,31689386.501,0.928142,18813.964690,3010.206538,18571.589161,28654872.478
55,4976.790,20,0,31667521.381,0.928172,25139.373816,3392.276130,24909.447576,28656338.324
56,5073.301,20,0,31644993.439,0.928567,18516.544188,2914.108173,18285.797282,28622694.792
57,5169.932,20,0,31624668.657,0.928607,24342.130924,3283.545610,24119.653110,28624143.418
58,5266.471,20,0,31603739.840,0.928998,18275.448938,2824.638734,18055.842543,28592756.752
59,5363.101,20,0,31584804.044,0.929047,23566.884650,3181.924559,23351.090086,28594161.098
60,5459.878,20,0,31565317.836,0.929432,18094.095915,2741.182690,17885.251590,28564831.897
61,5556.419,20,0,31547636.049,0.929490,22815.595435,3087.174982,22605.767974,28566173.234
62,5652.912,20,0,31529451.930,0.929870,17977.567117,2663.208661,17779.208055,28538719.343
63,5749.526,20,0,31512903.549,0.929935,22088.421506,2999.016804,21883.881347,28539986.387
64,5846.015,20,0,31495895.268,0.930308,17933.168584,2590.188270,17745.124969,28514240.575
65,5942.679,20,0,31480372.529,0.930381,21383.692330,2917.236096,21183.768108,28515428.014
66,6039.214,20,0,31464426.735,0.930747,17971.366430,2521.590854,17793.582858,28491236.438
67,6135.719,20,0,31449833.518,0.930827,20697.433235,2841.765002,20501.417370,28492343.939
68,6232.338,20,0,31434848.627,0.931186,18107.391147,2456.982029,17939.923452,28469565.425
69,6329.122,20,0,31421099.474,0.931271,20022.251532,2772.744835,19829.332881,28470595.869
70,6425.675,20,0,31406984.630,0.931624,18364.346200,2396.027424,18207.368397,28449101.819
71,6522.250,20,0,31394003.941,0.931715,19345.757046,2710.508639,19154.933009,28450060.156
72,6618.809,20,0,31380677.931,0.932060,18779.625608,2338.431070,18633.466616,28429734.958
73,6715.889,20,0,31368399.312,0.932157,18648.530360,2655.660747,18458.470971,28430625.812
74,6812.495,20,0,31355789.311,0.932495,19416.583541,2284.018586,19281.778329,28411368.671
75,6908.999,20,0,31344155.285,0.932596,17897.782453,2609.668673,17706.502934,28412194.501
76,7005.473,20,0,31332197.044,0.932927,20337.192117,2231.599151,20214.384691,28393914.855
77,7102.086,20,0,31321161.596,0.933032,17031.360472,2573.294340,16835.836652,28394669.840
78,7198.621,20,0,31309885.552,0.933362,19483.732184,2192.097975,19360.023923,28377382.692
79,7295.156,20,0,31299450.745,0.933464,16149.567306,2540.130381,15948.550461,28378090.512
80,7391.867,20,0,31288773.626,0.933791,19072.181569,2154.332593,18950.117701,28361690.329
81,7488.369,20,0,31278875.664,0.933890,15312.013635,2513.012139,15104.387824,28362337.633
82,7584.966,20,0,31268764.569,0.934214,18360.772088,2116.046485,18238.429180,28346749.825
83,7681.543,20,0,31259371.624,0.934313,14704.240904,2489.556907,14491.956630,28347394.062
84,7778.315,20,0,31249818.878,0.934626,16686.785975,2066.508145,16558.332351,28332460.330
85,7875.462,20,0,31240929.576,0.934730,14426.954603,2442.766295,14218.646628,28333136.837
86,7972.248,20,0,31231917.116,0.935030,13773.972666,2017.542817,13625.411699,28318892.789
87,8069.069,20,0,31223502.658,0.935142,14453.769616,2372.566018,14257.713231,28319659.538
88,8166.229,20,0,31214901.731,0.935437,13354.742105,1979.102961,13207.281634,28306013.595
89,8262.849,20,0,31206850.886,0.935552,14328.759360,2296.191402,14143.579810,28306636.257
90,8359.313,20,0,31198615.994,0.935839,13159.527908,1937.050285,13016.182657,28293649.987
91,8455.838,20,0,31190900.956,0.935954,14176.354646,2237.284021,13998.699627,28294325.354
