iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
30,183.316,0,0,242722.044,0.992945,603.199648,603.199648,0.000000,138668.496
31,188.969,0,0,241391.937,0.992979,594.857067,594.857067,0.000000,138506.157
32,194.893,0,0,240128.796,0.993025,586.745310,586.745310,0.000000,138353.428
33,200.746,0,0,238927.963,0.993082,578.851515,578.851515,0.000000,138209.557
34,206.812,0,0,237785.195,0.993151,571.163710,571.163710,0.000000,138073.857
35,212.938,0,0,236696.630,0.993230,563.670721,563.670721,0.000000,137945.711
36,218.755,0,0,235658.751,0.993319,556.362146,556.362146,0.000000,137824.573
37,224.508,0,0,234668.350,0.993417,549.228364,549.228364,0.000000,137709.970
38,230.237,0,0,233722.491,0.993523,542.260536,542.260536,0.000000,137601.484
39,236.195,0,0,232818.479,0.993635,535.450584,535.450584,0.000000,137498.740
40,241.881,0,0,231953.830,0.993754,528.791141,528.791141,0.000000,137401.390
41,247.644,0,0,231126.244,0.993877,522.275480,522.275480,0.000000,137309.104
42,253.347,0,0,230333.584,0.994004,515.897425,515.897425,0.000000,137221.560
43,259.329,0,0,229573.865,0.994134,509.651277,509.651277,0.000000,137138.445
44,265.232,0,0,228845.237,0.994268,503.531737,503.531737,0.000000,137059.458
45,271.108,0,0,228145.977,0.994403,497.533855,497.533855,0.000000,136984.304
46,277.024,0,0,227474.479,0.994541,491.652993,491.652993,0.000000,136912.706
47,282.793,0,0,226829.244,0.994681,485.884795,485.884795,0.000000,136844.401
48,288.599,0,0,226208.875,0.994824,480.225171,480.225171,0.000000,136779.140
49,294.856,0,0,225612.067,0.994968,474.670269,474.670269,0.000000,136716.695
50,300.634,0,0,225037.602,0.995113,469.216452,469.216452,0.000000,136656.851
51,306.319,0,0,224484.342,0.995260,463.860267,463.860267,0.000000,136599.411
52,312.103,0,0,223951.225,0.995409,458.598415,458.598415,0.000000,136544.194
53,317.800,0,0,223437.257,0.995558,453.427727,453.427727,0.000000,136491.033
54,323.769,0,0,222941.509,0.995708,448.345146,448.345146,0.000000,136439.776
55,329.460,0,0,222463.110,0.995858,443.347721,443.347721,0.000000,136390.288
56,335.170,0,0,222001.248,0.996008,438.432602,438.432602,0.000000,136342.444
57,340.742,0,0,221555.160,0.996157,433.597045,433.597045,0.000000,136296.132
58,346.336,0,0,221124.133,0.996306,428.838415,428.838415,0.000000,136251.252
59,352.257,0,0,220707.497,0.996453,424.154188,424.154188,0.000000,136207.716
60,358.163,0,0,220304.626,0.996598,419.541950,419.541950,0.000000,136165.445
61,364.286,0,0,219914.928,0.996740,414.999401,414.999401,0.000000,136124.369
62,369.995,0,0,219537.850,0.996880,410.524344,410.524344,0.000000,136084.427
63,375.901,0,0,219172.871,0.997017,406.114686,406.114686,0.000000,136045.565
64,382.022,0,0,218819.499,0.997150,401.768430,401.768430,0.000000,136007.737
65,387.820,0,0,218477.270,0.997279,397.483669,397.483669,0.000000,135970.898
66,393.960,0,0,218145.746,0.997404,393.258585,393.258585,0.000000,135935.013
67,399.980,0,0,217824.510,0.997525,389.091443,389.091443,0.000000,135900.045
68,405.959,0,0,217513.169,0.997642,384.980587,384.980587,0.000000,135865.963
69,411.832,0,0,217211.347,0.997754,380.924442,380.924442,0.000000,135832.737
70,417.772,0,0,216918.688,0.997861,376.921506,376.921506,0.000000,135800.336
71,423.607,0,0,216634.851,0.997964,372.970353,372.970353,0.000000,135768.732
72,429.579,0,0,216359.510,0.998062,369.069629,369.069629,0.000000,135737.898
73,435.310,0,0,216092.356,0.998157,365.218046,365.218046,0.000000,135707.805
74,441.218,0,0,215833.092,0.998247,361.414381,361.414381,0.000000,135678.427
75,447.161,0,0,215581.434,0.998333,357.657471,357.657471,0.000000,135649.737
76,453.026,0,0,215337.110,0.998415,353.946209,353.946209,0.000000,135621.712
77,458.723,0,0,215099.862,0.998493,350.279537,350.279537,0.000000,135594.325
78,464.733,0,0,214869.440,0.998568,346.656449,346.656449,0.000000,135567.555
79,470.541,0,0,214645.607,0.998639,343.075983,343.075983,0.000000,135541.380
80,476.419,0,0,214428.136,0.998707,339.537220,339.537220,0.000000,135515.780
81,482.153,0,0,214216.808,0.998772,336.039282,336.039282,0.000000,135490.736
82,488.101,0,0,214011.417,0.998834,332.581326,332.581326,0.000000,135466.231
83,494.144,0,0,213811.761,0.998893,329.162549,329.162549,0.000000,135442.248
84,500.260,0,0,213617.652,0.998949,325.782179,325.782179,0.000000,135418.774
85,506.562,0,0,213428.904,0.999003,322.439477,322.439477,0.000000,135395.793
86,512.487,0,0,213245.345,0.999054,319.133740,319.133740,0.000000,135373.295
87,518.533,0,0,213066.804,0.999103,315.864295,315.864295,0.000000,135351.266
88,524.552,0,0,212893.122,0.999150,312.630503,312.630503,0.000000,135329.696
89,530.460,0,0,212724.144,0.999195,309.431755,309.431755,0.000000,135308.574
90,536.457,0,0,212559.721,0.999238,306.267472,306.267472,0.000000,135287.889
91,542.169,0,0,212399.711,0.999279,303.137104,303.137104,0.000000,135267.633
92,547.954,0,0,212243.976,0.999319,300.040124,300.040124,0.000000,135247.794
93,553.918,0,0,212092.386,0.999358,296.976028,296.976028,0.000000,135228.364
94,559.669,0,0,211944.813,0.999395,293.944328,293.944328,0.000000,135209.334
95,565.282,0,0,211801.136,0.999432,290.944555,290.944555,0.000000,135190.693
96,570.841,0,0,211661.238,0.999467,287.976251,287.976251,0.000000,135172.435
97,576.517,0,0,211525.005,0.999502,285.038968,285.038968,0.000000,135154.549
98,582.124,0,0,211392.329,0.999536,282.132268,282.132268,0.000000,135137.028
99,587.768,0,0,211263.105,0.999570,279.255723,279.255723,0.000000,135119.864
100,593.848,0,0,211137.234,0.999603,276.408910,276.408910,0.000000,135103.049
