iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
31,1694.073,66,103,206633.213,1.071081,401.116315,399.400392,37.062439,134612.263
32,1747.812,64,200,205693.021,1.071162,399.069161,396.757629,42.890310,134463.195
33,1802.004,66,200,204780.711,1.071229,394.990070,392.887294,40.702949,134313.169
34,1836.061,66,99,203908.713,1.071431,389.320643,387.831558,34.018314,134178.372
35,1890.040,64,200,203072.527,1.071506,387.066596,385.112542,38.844302,134050.615
36,1944.348,66,200,202259.765,1.071589,383.379595,381.580065,37.102132,133921.370
37,1978.265,66,99,201481.139,1.071810,378.200768,376.966456,30.530509,133804.845
38,2031.827,64,200,200733.021,1.071902,375.930018,374.365736,34.258922,133694.523
39,2066.499,66,103,200010.602,1.072129,371.267222,370.073038,29.753929,133589.696
40,2120.166,64,200,199313.295,1.072209,369.615650,367.615841,38.396900,133488.687
41,2155.208,66,103,198639.647,1.072437,364.608523,363.516161,28.202414,133392.516
42,2209.223,65,200,197988.506,1.072517,362.687100,361.119458,33.684859,133299.853
43,2243.100,66,99,197359.167,1.072743,358.310484,357.287872,27.051415,133211.709
44,2297.065,65,200,196750.249,1.072830,356.403539,355.026143,31.303688,133126.656
45,2330.896,66,99,196160.637,1.073056,352.184804,351.267456,25.402958,133045.321
46,2385.191,66,200,195589.798,1.073143,350.151784,348.915476,29.398342,132966.863
47,2418.826,66,98,195036.878,1.073359,346.310435,345.404358,25.034915,132891.643
48,2473.159,66,200,194500.875,1.073447,344.384049,343.181844,28.750563,132819.065
49,2506.980,67,98,193981.103,1.073646,340.652779,339.833436,23.612536,132749.048
50,2560.593,64,200,193477.001,1.073734,338.709950,337.676217,26.442442,132681.745
51,2594.646,67,98,192987.451,1.073914,335.190316,334.447508,22.302742,132616.348
52,2648.739,67,200,192512.072,1.073989,333.340473,332.277345,26.601439,132553.278
53,2682.101,67,95,192050.492,1.074152,329.990538,329.263798,21.888503,132492.149
54,2736.508,67,200,191601.749,1.074219,328.127793,327.200903,24.645847,132433.000
55,2769.940,67,95,191165.452,1.074364,324.935982,324.268262,20.820330,132375.407
56,2823.634,64,200,190741.195,1.074426,323.146766,322.314161,23.182201,132319.730
57,2857.468,69,95,190327.977,1.074543,320.003957,319.387236,19.857642,132265.058
58,2911.843,67,200,189925.926,1.074594,318.211188,317.472489,21.669766,132212.152
59,2945.123,67,95,189534.373,1.074699,315.312586,314.741450,18.969626,132160.372
60,2999.263,67,200,189152.892,1.074744,313.522731,312.863417,20.322031,132109.880
61,3032.790,69,94,188781.100,1.074833,310.762854,310.187690,18.898380,132060.390
62,3086.923,67,200,188418.788,1.074877,309.060082,308.405725,20.100825,132012.131
63,3121.288,73,94,188065.271,1.074949,306.349805,305.808580,18.202065,131964.632
64,3174.874,63,200,187720.958,1.075004,304.551514,303.903559,19.855768,131918.647
65,3209.330,73,94,187384.710,1.075069,302.038257,301.529618,17.521367,131873.133
66,3263.487,66,200,187056.689,1.075122,300.281646,299.706627,18.574303,131828.741
67,3297.622,70,94,186736.362,1.075192,297.834253,297.353278,16.919534,131785.088
68,3352.580,70,200,186423.443,1.075250,296.241091,295.681917,18.193075,131742.027
69,3387.014,72,94,186117.840,1.075321,293.828380,293.371459,16.379977,131699.995
70,3440.950,66,200,185819.574,1.075389,292.127438,291.626324,17.103412,131658.752
71,3475.312,73,92,185528.017,1.075462,289.811696,289.375270,15.898796,131618.307
72,3530.288,72,200,185243.050,1.075541,288.322803,287.767431,17.886983,131578.350
73,3563.977,72,92,184964.605,1.075619,285.982998,285.568989,15.382694,131539.531
74,3617.647,66,200,184692.548,1.075710,284.443314,283.975061,16.314524,131501.236
75,3651.754,74,92,184426.308,1.075791,282.179723,281.787632,14.870310,131463.815
76,3706.838,72,200,184165.991,1.075892,280.825723,280.324279,16.774545,131426.734
77,3740.797,73,92,183911.370,1.075973,278.497387,278.126010,14.377675,131390.931
78,3796.095,72,200,183662.356,1.076086,277.093114,276.623011,16.133936,131355.282
79,3830.163,73,92,183418.846,1.076167,274.961785,274.610456,13.895339,131320.960
80,3881.194,72,179,183180.902,1.076282,273.512496,273.169385,13.695711,131287.355
81,3915.233,73,92,182948.149,1.076362,271.432369,271.104300,13.341269,131254.907
82,3970.625,72,200,182719.857,1.076488,270.112166,269.760002,13.788526,131222.020
83,4004.601,73,92,182496.448,1.076567,268.015909,267.698203,13.046041,131190.595
84,4059.864,72,200,182277.728,1.076689,266.852406,266.454878,14.560375,131159.144
85,4094.033,74,92,182063.503,1.076765,264.661869,264.364730,12.537710,131129.074
86,4144.702,72,176,181854.285,1.076877,263.371553,263.069763,12.604554,131099.688
87,4178.621,74,90,181649.446,1.076951,261.376980,261.082011,12.414062,131071.483
88,4233.911,72,200,181448.358,1.077067,260.170915,259.800903,13.870683,131042.827
89,4268.205,74,92,181251.411,1.077136,258.183520,257.912888,11.818298,131015.382
90,4319.428,73,179,181058.686,1.077236,256.951971,256.676136,11.902813,130988.379
91,4353.476,74,90,180869.887,1.077304,255.024768,254.759319,11.632781,130962.546
92,4405.341,72,182,180684.801,1.077400,253.862388,253.598720,11.567247,130936.687
93,4439.499,75,90,180503.322,1.077464,251.949129,251.695237,11.308022,130911.811
94,4495.278,74,200,180325.128,1.077555,250.981752,250.632838,13.229525,130886.697
95,4529.560,75,90,180150.412,1.077612,248.984973,248.739345,11.056902,130862.670
96,4580.947,72,180,179979.461,1.077689,247.756710,247.519029,10.849774,130839.069
97,4615.761,78,90,179811.773,1.077748,246.044172,245.817203,10.565843,130816.330
98,4665.665,72,172,179647.423,1.077819,244.799563,244.565375,10.705308,130793.794
99,4699.820,75,90,179486.122,1.077876,243.060337,242.831056,10.554885,130772.102
100,4755.853,75,200,179327.431,1.077948,242.017806,241.725890,11.883276,130749.962
