iter,time,#cg,#ls,obj,test_loss,|G|,|G_U|,|G_V|,loss
82,637.846,20,0,2287177.545,0.904308,1366.940676,345.148857,1322.648509,1669684.469
83,645.810,20,0,2286544.356,0.904842,2094.651955,327.376501,2068.910689,1668800.588
84,653.776,20,0,2285930.490,0.905171,1329.477269,338.411044,1285.685722,1667911.633
85,661.747,20,0,2285328.507,0.905696,2043.562452,320.914198,2018.207515,1667063.735
86,669.735,20,0,2284744.565,0.906014,1293.728589,331.942191,1250.419147,1666214.262
87,677.701,20,0,2284171.585,0.906529,1994.813709,314.719151,1969.830853,1665400.324
88,685.710,20,0,2283615.480,0.906838,1259.611436,325.709428,1216.772098,1664587.480
89,693.685,20,0,2283069.502,0.907344,1948.291747,308.756949,1923.670938,1663805.556
90,701.656,20,0,2282539.336,0.907643,1227.055810,319.684391,1184.680485,1663026.889
91,709.684,20,0,2282018.539,0.908140,1903.903636,303.008529,1879.636903,1662275.237
92,717.668,20,0,2281512.582,0.908430,1196.000142,313.842835,1154.087958,1661528.422
93,725.615,20,0,2281015.303,0.908918,1861.564723,297.451661,1837.646791,1660805.385
94,733.589,20,0,2280531.974,0.909201,1166.384367,308.165476,1124.938456,1660088.378
95,741.548,20,0,2280056.693,0.909680,1821.192878,292.072990,1797.619779,1659392.443
96,749.547,20,0,2279594.544,0.909954,1138.147498,302.637542,1097.173754,1658703.331
97,757.536,20,0,2279139.867,0.910425,1782.700753,286.859109,1759.469757,1658033.064
98,765.509,20,0,2278697.567,0.910692,1111.224189,297.248370,1070.729940,1657370.136
99,773.562,20,0,2278262.216,0.911153,1745.997047,281.801505,1723.105801,1656724.213
100,781.552,20,0,2277838.544,0.911414,1085.546787,291.990520,1045.539747,1656085.880
